content,name
和鬼吹灯的当年追鬼吹灯的也看过不少，不过到现在还记得的就只有盗墓笔记了，总的来说不说先后，抄袭不抄袭，个人认为盗墓笔记有些地方比鬼吹灯要好，但是有些地方就差很多了，盗墓笔记更悬疑，有些地方更让人毛骨悚然，可是就因为这样，坑也特别的多，尤其是闷油瓶这个角色，全程处理都很难，总消失，毕竟没办法，这么狠的角色跟主角一起走还不佛挡杀佛了。所以如果不带着偏见去看我觉得还是可以的，剩下的鬼吹灯有很多同人。不过我没看过。盗墓题材的很多都类似，我觉得这两本就够了，别的当初也看过，不过没记得，反正看了不少，结果也就那么回事吧，三叔好像有个黄河鬼棺，没看多久就弃了。有这两本 ，很难在看得进别的类似的。至于恐怖题材的，其实现在都是搞笑恐怖主题居多，什么废材倒是的爆笑生活， 还有崔作废额那本，还有讲东北保家仙的那部，星期五有鬼。不过这类题材去年看过几本后来都起飞了，本来是小鬼，僵尸的，后来就什么妖怪神仙都要出来了，太飘，接受不了， 有本看阳宅的。叫什么凶宅笔记。元先看过一阵子觉得不错，后来好像太贱了，有从新写了，不过没看下去， 前面个人感觉还是都不错的， 其实有一本书我没事就听听，就是民国老兵志怪谈异.后来反正我都是听小说，剧主播说，好像不太让观众接受，就没继续下去，不知道小说有么有继续写，我觉得还是很不错的，属于那种一个一个小故事，然后有一根线串联起来的，至于特别恐怖的那种，我不太爱看，如果需要我就直接找短片恐怖故事了，比如张震的。我觉得就不错。 其实看小说后来眼睛不太好就听，这么多年我发觉，不要可一类小说看到死。不然怎么看怎么没滋味。看了几本就换一个风格的。我基本是恐怖悬疑 修仙 错落着看，偶尔加一点推理的之类的。乱七八糟。,鬼吹灯之牧野诡事
还有，如果你这一步小说看了一遍之后，时间很充裕，有真的闹书荒，你可以在选择听一遍。有些时候别人跟你讲和你自己亲身看。是两个概念。不过现在好多都收费了。恩懒人听书，还有喜马拉雅有一部分，还有一部分收费的你要么网上找，要么找点别的app 我现在从新听鬼吹灯来着。听前两部听了三遍。虫谷一直没继续下去。实在倾听fn上听的。不过没注意好像不是周建龙的。不过听起来还是不错的。你可以试试。有些小说自己看。和听。是两个感觉。不过主播一定要好。声音你一定要喜欢。不然就不如自己看了。毁作品。,鬼吹灯之牧野诡事
我觉得黄皮子坟很好看啊！！天哪噜感觉要被萌萌的,鬼吹灯之牧野诡事
圈粉了耶**很红的,鬼吹灯之牧野诡事
阮经天来了果然了不起，赞啊！我对好刚刚进山的一行三人，遇上了疑似人熊的踪影，而胖子更是不幸掉队加油独特的魅力期待致极，速度围观了哈~,鬼吹灯之牧野诡事
你良心不会痛吗？不停的对一个比你瘦的人喊胖子，尴尬不?,鬼吹灯之牧野诡事
再拍一部，看的扣人心弦。电影的视觉效果不愧是大导演，比之前的鬼吹灯剧务场景准备真是费心了。这电视剧导演用心了！,鬼吹灯之牧野诡事
你的良心让🐶吃了吧！,鬼吹灯之牧野诡事
你看过第一部嘛 你看过原著小说嘛,鬼吹灯之牧野诡事
你的良心让🐶吃了吧！,鬼吹灯之牧野诡事
管导估计没少看美剧,鬼吹灯之牧野诡事
是不是少了个漯河，五毛一条？,鬼吹灯之牧野诡事
我觉得拍的挺好的,鬼吹灯之牧野诡事
就一个视觉厉害，然后气氛有了却总是婆婆妈妈的谈话扯犊子剧情贯穿全剧,鬼吹灯之牧野诡事
黄皮子剧情拖沓拖沓，原著中重要精彩的画面很多都没拍出来。二十集的电视剧个人感觉可以压缩成四五集就成了，无聊且不必要的情节***多了。最后总结，编剧和导演很失败！再让这种编剧和导演拍鬼吹灯系列，还得被骂惨。,鬼吹灯之牧野诡事
实话实说拍的真的很好 特效 场景都很好，演技也很到位，就是情节能不能不要这么坑，20级不够拍30-40级都行啊**别乱改,鬼吹灯之牧野诡事
你的良心让🐶吃了吧！,鬼吹灯之牧野诡事
看来黄皮子坟也就特效和拍摄手法能吹了，水军们都不敢提剧情演员什么的了,鬼吹灯之牧野诡事
建议你去看看眼科,鬼吹灯之牧野诡事
听你这么说。胖子都吓尿了。,鬼吹灯之牧野诡事
他不止有这部 管虎还会执导另外一部 龙岭迷窟,鬼吹灯之牧野诡事
楼主重申一部电视剧为了迎合国内各种监制拍成这样很不错了，想拍的更好就要去美国拍那没有什么限制，各种血腥场面都会有,鬼吹灯之牧野诡事
？。。。。你眼睛要去看看了,鬼吹灯之牧野诡事
你的良心被🐶吃了？,鬼吹灯之牧野诡事
不说剧情，单说画面质感确实是一流的.,鬼吹灯之牧野诡事
对啊我也觉得很好看的嘛,鬼吹灯之牧野诡事
说好的，都是怕画眉拿帆出来索命。,鬼吹灯之牧野诡事
管导要是让画眉下地狱让胖子正常点让剧情紧凑点就可以考虑让他再拍一部,鬼吹灯之牧野诡事
喜欢看韩剧出身的吧？故事节奏讲得这么烂。虽然编剧的锅，管虎再拍必须换编剧。,鬼吹灯之牧野诡事
这个鬼吹灯之黄皮子坟，就没有去年斩东拍的精绝古城好看，不论特效还是氛围还是真实度还是紧张时候氛围和反应都和精绝古城没法比，两个我查了下，不是一个导演导的，这个黄皮子坟我觉得没用情节太多，太碎嘴，重点剧情曝光较早，中途剧情拖沓磨磨唧唧，发现目标过于容易例如：发现黄皮子坟，重点不够突出，悬疑度不够，最后想说没看头，拍摄失败，没劲，看两集就不想往下看了，剧情的该有的氛围和情节没拿捏好，导演不会掌握火候。,鬼吹灯之牧野诡事
初中的时候看的一本鬼吹灯，名字不记得了也不知道是不是,鬼吹灯之牧野诡事
写的，内容依稀记得有一段有一群人被狼围困在一个小屋了，后来有人发现有个类似狐狸的动物爬在一头狼身上，那人大呼那是狈！要杀掉它！狈是狼群的军师！,鬼吹灯之牧野诡事
没有看过，有可能只是鬼吹灯里的一个小细节故事吧,鬼吹灯之牧野诡事
是霸唱早年《我的邻居是妖怪》里的一个短篇，后来被运用到了《摸金玦》里了，不属于鬼吹灯，但也是霸唱写的,鬼吹灯之牧野诡事
还是回去呆在房间里比较好，别四处乱走动，谁知道会遇到什么事呢。”“等会儿各位在餐厅吃晚餐吧。”约瑟芬——贴吧洲大师,鬼吹灯之牧野诡事
非正常人类研究中心，别名精神病院，你去吧，要演好不然进不去，里面都是不世出的高人,鬼吹灯之牧野诡事
有是必然的，但是老百姓不能知道这些东西，传出消息的人估计也活不了。,鬼吹灯之牧野诡事
御定六壬写的鬼吹灯顺序是？？？,鬼吹灯之牧野诡事
求　各位高人说说　哪一版的鬼吹灯1　2部有声小说是最好听的…,鬼吹灯之牧野诡事
楼主胆小，但是看鬼吹灯没觉得多吓人,鬼吹灯之牧野诡事
鬼吹灯之牧野诡事第二季第7集里边雷厉用手机拍照自动可以翻译的,鬼吹灯之牧野诡事
鬼吹灯的版权，真应该卖给国外,鬼吹灯之牧野诡事
求游戏！求鬼吹灯单机版游戏！,鬼吹灯之牧野诡事
谁有鬼吹灯的TXT资源呀，麻烦给一份吧，多谢。,鬼吹灯之牧野诡事
鬼吹灯有声小说你们都听的那个版本的,鬼吹灯之牧野诡事
第一次追剧冲腾讯视频，鬼吹灯电视剧真的超好看,鬼吹灯之牧野诡事
鬼吹灯第一部结局，我记得是胡八一和王胖子死了。,鬼吹灯之牧野诡事
牧野诡事，拘尸法王到底是谁,鬼吹灯之牧野诡事
牧野诡事是什么鬼？,鬼吹灯之牧野诡事
牧野诡事2结局什么意思啊？难道还有3？,鬼吹灯之牧野诡事
看了鬼吹灯后我收集的几本盗墓、恐怖类小说,鬼吹灯之牧野诡事
终于明白了，鬼吹灯的一些大家猜疑的地方,鬼吹灯之牧野诡事
关于鬼族到底是不是外星人与人类的后代,鬼吹灯之牧野诡事
牧野诡事是他的写作材料,鬼吹灯之牧野诡事
拿那么大的五十的青花瓶 说,鬼吹灯之牧野诡事
反正我是看不下去了……😂😂😂真的是扛不住啊！,鬼吹灯之牧野诡事
张天官戴的手串或者玉佩绝对有储存空间，雷显明当初赞助的钱绝对是用来买花生米的，而且按吨算的。,鬼吹灯之牧野诡事
哈哈，天官人不错！在鬼吹灯之牧野诡事里除了雷历，就最喜欢他了。,鬼吹灯之牧野诡事
想多了，纯属搞笑而已,鬼吹灯之牧野诡事
张天官之加藤鹰二指禅,鬼吹灯之牧野诡事
拍的确实不错，演的也都很好。,鬼吹灯之牧野诡事
全部看完也不是所说的一无是处，虽然磨嘴皮子的镜头多，故事情节还是很连贯的，特效也可以，好多人纠结得失为什么不是,鬼吹灯之牧野诡事
古城原班人马，有点先入为主的意思。总的还可以。,鬼吹灯之牧野诡事
楼主年纪轻轻不仅眼睛瞎了，连脸和良心都不要了,鬼吹灯之牧野诡事
不是我说这比管虎拍的好看,鬼吹灯之牧野诡事
有点小瑕疵，前面鞠躬画面重复多了点，可以剪辑些其他的,鬼吹灯之牧野诡事
鬼吹灯之精绝古城。熊出没之瓜皮子坟,鬼吹灯之牧野诡事
哪位大神求助。在线等,鬼吹灯之牧野诡事
“吉米！”你看着被带到的房间里的吉米，忍不住走了进去，“太好了，你平安无事，你是我们当中最小的一个，——,鬼吹灯之牧野诡事
吧里可以讨论电视剧,鬼吹灯之牧野诡事
盗墓笔记吧一堆文青,鬼吹灯之牧野诡事
喜忧参半吧，言论自由，但前一段时间的乱象也是够可以了,鬼吹灯之牧野诡事
灯吧人少，读者年龄高于盗笔，霸唱本人不爱到处吹**，并且，他的文风与故事走向不刻意讨好读者，自然就不会有**,鬼吹灯之牧野诡事
灯吧都是群老人。,鬼吹灯之牧野诡事
……我和二次元聊不来，走了,鬼吹灯之牧野诡事
灯吧整体年龄段大于盗墓吧，而且爱鬼吹灯的都是素质人怎么会乱喷,鬼吹灯之牧野诡事
主要原因是根本没几个人,鬼吹灯之牧野诡事
一样混淆视听。好在由肖飞出资将该作品版权购入向上影业，让我担任剧本顾问，并与圣堂编剧工作室合作，包括影视游戏在内，为《鬼吹灯牧野诡事》制作全新内容——,鬼吹灯之牧野诡事
，自刎身亡，汉高祖刘邦恐项羽冤魂转世托生，扰乱汉家天下，在,鬼吹灯之牧野诡事
灯丝，送福利~，为了更好的作品！,鬼吹灯之牧野诡事
第一手鬼吹灯之黄皮子坟预告片~~,鬼吹灯之牧野诡事
求鬼吹灯之黄泉刻板,鬼吹灯之牧野诡事
网传陈坤饰演电影版《鬼》中的胡八一,鬼吹灯之牧野诡事
总结一下你对鬼吹灯喜欢的原因是源于什么呢？,鬼吹灯之牧野诡事
大漠鬼城，一个关于死亡的故事。。,鬼吹灯之牧野诡事
未删减版，鬼吹灯,鬼吹灯之牧野诡事
关于鬼吹灯的续集问题，八本书分为两个版权公司。,鬼吹灯之牧野诡事
大家觉得《鬼吹灯1》好看还是《鬼吹灯2》好看。。。。。,鬼吹灯之牧野诡事
鬼吹灯到底有多少本啊？分别是什么？求大神解答,鬼吹灯之牧野诡事
“鬼吹灯”小说又摊事，出品方和作者天下霸唱被起诉，索赔五千万,鬼吹灯之牧野诡事
龙岭迷窟里商墓的鬼楼梯（图）,鬼吹灯之牧野诡事
牧野诡事电视剧求网盘(･~･`),鬼吹灯之牧野诡事
详解哈尔滨猫脸老太太事件,鬼吹灯之牧野诡事
发贴请教各位灯迷，鬼吹灯小说版本哪种更靠谱？,鬼吹灯之牧野诡事
鬼吹灯和到盗墓笔记的电视剧天差地别！,鬼吹灯之牧野诡事
鬼吹灯原来有bug，怪不得读起来怪怪的,鬼吹灯之牧野诡事
下超市的后面的屋檐，幸运的是，超市的后面没有。你绕着周围的建筑物，穿过地下通道，跑到对面的街，冲到车——贴吧洲大师,鬼吹灯之牧野诡事
预言的四个人进入，但是大家说五个人，小云死了但是也算人，这个解释一下，小云他们再结局的时候是没有死的，他们并没有进入，所以说进入先知那的，只有他们四个。,鬼吹灯之牧野诡事
货物本身的自然性质、货物的合理损耗：,鬼吹灯之牧野诡事
第311条规定：承运人对运输过程中货物的毁损、灭失承担损害赔偿责任，但承运人证明货物的毁损、灭失是因不可抗力、货物本身的自然性质或者合理损耗以及托运人、收货人的过错造成的，不承担损害赔偿责任。,鬼吹灯之牧野诡事
3.债权人的过错：,鬼吹灯之牧野诡事
看了鬼吹灯后我收集的几本盗墓、恐怖类小说,鬼吹灯之牧野诡事
怎能少了盗墓笔记,鬼吹灯之牧野诡事
又怎么能少了茅山后裔 也是最经典的四本,鬼吹灯之牧野诡事
藏笔之仙的两本 鬼叫门之人皮灯笼就是网上流传比较广的《无限盗墓》,鬼吹灯之牧野诡事
捉鬼类恐怖小说《我当阴阳先生的那几年》全集 文笔幽默语言轻松流畅 不是一般的好看,鬼吹灯之牧野诡事
有没有有声资源，，，鬼叫门,鬼吹灯之牧野诡事
驱魔人来了 也是比较经典的恐怖小说 是谁说的国内出版的小说里不能有鬼？,鬼吹灯之牧野诡事
冤鬼路全集 我初中时就看过了 也是非常地喜欢 与其说是恐怖小说 我觉得更像是推理小说 逻辑清晰推理严密层层解谜 只是最后的凶手是“那种东西”,鬼吹灯之牧野诡事
周德东的《三岔口》我也是在网上找了好久才买到的,鬼吹灯之牧野诡事
这什么结局啊？？？一个大门开了就结局了？而且画面太假。！！！无语！！！！！！,鬼吹灯之牧野诡事
导演是***？第一部这样第二部还来。,鬼吹灯之牧野诡事
而且，只有那四个人，冰轮呢？话说武力值他们真的好低在最后一集里,鬼吹灯之牧野诡事
醉了  以为啥结局.,鬼吹灯之牧野诡事
最后给封印了，醉了,鬼吹灯之牧野诡事
结局好深奥啊！导演就是个弱智！,鬼吹灯之牧野诡事
开馆的时候预言它们都会死 难道结局被法王杀了？不然最后法王呢,鬼吹灯之牧野诡事
该不会法王就是胡八一吧。。。,鬼吹灯之牧野诡事
一季就12集加起来才24集,鬼吹灯之牧野诡事
虽然是个坑，但是还是想看结局啊,鬼吹灯之牧野诡事
我要不是河神办的会员，我都不看这垃圾片，一点不走心啊,鬼吹灯之牧野诡事
好了，大家都散了吧，大结局了，和精绝古城，盗墓笔记一样，最后都留点悬念的，不然很快就忘了这部剧了，所以这是导演的套路,鬼吹灯之牧野诡事
第一部是胡天找爸爸，第二部是张天宫带胡天找爸爸,鬼吹灯之牧野诡事
第三部可能是胡天继续找爸爸,鬼吹灯之牧野诡事
